League;Date;Get;Pay;Value;Confidence
Hardcore;2023-05-22;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-05-23;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-05-24;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-05-25;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-05-26;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-05-27;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-05-28;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-05-29;Blacksmith's Whetstone;Chaos Orb;50;Low
Hardcore;2023-05-30;Blacksmith's Whetstone;Chaos Orb;50;Low
Hardcore;2023-05-31;Blacksmith's Whetstone;Chaos Orb;50;Low
Hardcore;2023-06-01;Blacksmith's Whetstone;Chaos Orb;50;Low
Hardcore;2023-06-02;Blacksmith's Whetstone;Chaos Orb;50;Low
Hardcore;2023-06-03;Blacksmith's Whetstone;Chaos Orb;18;Low
Hardcore;2023-06-04;Blacksmith's Whetstone;Chaos Orb;18;Low
Hardcore;2023-06-05;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-06-06;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-06-07;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-06-08;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-06-09;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-06-10;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-06-11;Blacksmith's Whetstone;Chaos Orb;0.2;Low
Hardcore;2023-06-12;Blacksmith's Whetstone;Chaos Orb;0.2;Low
Hardcore;2023-06-13;Blacksmith's Whetstone;Chaos Orb;0.2;Low
Hardcore;2023-06-14;Blacksmith's Whetstone;Chaos Orb;0.088;Low
Hardcore;2023-06-15;Blacksmith's Whetstone;Chaos Orb;0.088;Low
Hardcore;2023-06-16;Blacksmith's Whetstone;Chaos Orb;0.088;Low
Hardcore;2023-06-17;Blacksmith's Whetstone;Chaos Orb;0.088;Low
Hardcore;2023-06-18;Blacksmith's Whetstone;Chaos Orb;0.088;Low
Hardcore;2023-06-19;Blacksmith's Whetstone;Chaos Orb;0.06;Low
Hardcore;2023-06-20;Blacksmith's Whetstone;Chaos Orb;0.06;Low
Hardcore;2023-06-21;Blacksmith's Whetstone;Chaos Orb;0.06;Low
Hardcore;2023-07-04;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-05;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-06;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-07;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-08;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-09;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-10;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-11;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-12;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-19;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-20;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-21;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-22;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-23;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-24;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-25;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-26;Blacksmith's Whetstone;Chaos Orb;0.02222;Low
Hardcore;2023-07-27;Blacksmith's Whetstone;Chaos Orb;2.01778;Low
Hardcore;2023-07-28;Blacksmith's Whetstone;Chaos Orb;2.01778;Low
Hardcore;2023-07-29;Blacksmith's Whetstone;Chaos Orb;6.00889;Low
Hardcore;2023-07-30;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-07-31;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-08-01;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-08-02;Blacksmith's Whetstone;Chaos Orb;10;Low
Hardcore;2023-08-09;Blacksmith's Whetstone;Chaos Orb;1;Low
Hardcore;2023-08-10;Blacksmith's Whetstone;Chaos Orb;1;Low
Hardcore;2023-08-11;Blacksmith's Whetstone;Chaos Orb;1;Low
Hardcore;2023-08-12;Blacksmith's Whetstone;Chaos Orb;1;Low
Hardcore;2023-08-13;Blacksmith's Whetstone;Chaos Orb;1;Low
Hardcore;2023-08-14;Blacksmith's Whetstone;Chaos Orb;4.8;Low
Hardcore;2023-08-15;Blacksmith's Whetstone;Chaos Orb;0.60727;Low
Hardcore;2023-04-07;Blessed Orb;Chaos Orb;0.4;Low
Hardcore;2023-04-08;Blessed Orb;Chaos Orb;0.4;Low
Hardcore;2023-04-09;Blessed Orb;Chaos Orb;0.4;Low
Hardcore;2023-04-10;Blessed Orb;Chaos Orb;0.4;Low
Hardcore;2023-04-11;Blessed Orb;Chaos Orb;0.4;Low
Hardcore;2023-04-12;Blessed Orb;Chaos Orb;0.9328;Low
Hardcore;2023-04-13;Blessed Orb;Chaos Orb;0.4;Low
Hardcore;2023-04-14;Blessed Orb;Chaos Orb;0.4;Low
Hardcore;2023-04-15;Blessed Orb;Chaos Orb;0.4;Low
Hardcore;2023-04-16;Blessed Orb;Chaos Orb;0.4;Low
Hardcore;2023-04-17;Blessed Orb;Chaos Orb;0.4;Low
Hardcore;2023-04-18;Blessed Orb;Chaos Orb;0.4;Low
Hardcore;2023-04-19;Blessed Orb;Chaos Orb;0.4;Low
Hardcore;2023-04-20;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-21;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-22;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-23;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-24;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-25;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-26;Blessed Orb;Chaos Orb;1.1992;Low
Hardcore;2023-04-27;Blessed Orb;Chaos Orb;1.1992;Low
Hardcore;2023-04-28;Blessed Orb;Chaos Orb;1.1992;Low
Hardcore;2023-04-29;Blessed Orb;Chaos Orb;1.1992;Low
Hardcore;2023-04-30;Blessed Orb;Chaos Orb;3.2652;Low
Hardcore;2023-05-01;Blessed Orb;Chaos Orb;3.2652;Low
Hardcore;2023-05-02;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-03;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-04;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-05;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-06;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-07;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-08;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-09;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-10;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-11;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-12;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-13;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-14;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-15;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-16;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-17;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-18;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-19;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-20;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-21;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-22;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-23;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-24;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-25;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-05-26;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-06-29;Blessed Orb;Chaos Orb;0.5;Low
Hardcore;2023-06-30;Blessed Orb;Chaos Orb;0.5;Low
Hardcore;2023-07-01;Blessed Orb;Chaos Orb;0.5;Low
Hardcore;2023-07-02;Blessed Orb;Chaos Orb;0.5;Low
Hardcore;2023-07-03;Blessed Orb;Chaos Orb;0.5;Low
Hardcore;2023-07-04;Blessed Orb;Chaos Orb;0.5;Low
Hardcore;2023-07-05;Blessed Orb;Chaos Orb;0.5;Low
Hardcore;2023-07-06;Blessed Orb;Chaos Orb;0.5;Low
Hardcore;2023-07-25;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-07-26;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-07-27;Blessed Orb;Chaos Orb;2.53334;Low
Hardcore;2023-07-28;Blessed Orb;Chaos Orb;2.53334;Low
Hardcore;2023-07-29;Blessed Orb;Chaos Orb;2.53334;Low
Hardcore;2023-07-30;Blessed Orb;Chaos Orb;2.53334;Low
Hardcore;2023-07-31;Blessed Orb;Chaos Orb;2.53334;Low
Hardcore;2023-08-01;Blessed Orb;Chaos Orb;2.53334;Low
Hardcore;2023-08-02;Blessed Orb;Chaos Orb;10;Low
Hardcore;2023-08-06;Blessed Orb;Chaos Orb;15.53334;Low
Hardcore;2023-08-07;Blessed Orb;Chaos Orb;15.53334;Low
Hardcore;2023-08-08;Blessed Orb;Chaos Orb;15.53334;Low
Hardcore;2023-08-09;Blessed Orb;Chaos Orb;15.53334;Low
Hardcore;2023-08-10;Blessed Orb;Chaos Orb;15.53334;Low
Hardcore;2023-08-11;Blessed Orb;Chaos Orb;15.53334;Low
Hardcore;2023-08-12;Blessed Orb;Chaos Orb;15.53334;Low
Hardcore;2023-08-13;Blessed Orb;Chaos Orb;4.53334;Low
Hardcore;2023-08-14;Blessed Orb;Chaos Orb;4.53334;Low
Hardcore;2023-08-15;Blessed Orb;Chaos Orb;2.4;Low
Hardcore;2023-06-29;Chaos Orb;Orb of Regret;2;Low
Hardcore;2023-06-30;Chaos Orb;Orb of Regret;2;Low
Hardcore;2023-07-01;Chaos Orb;Orb of Regret;2;Low
Hardcore;2023-07-02;Chaos Orb;Orb of Regret;2;Low
Hardcore;2023-07-03;Chaos Orb;Orb of Regret;2;Low
Hardcore;2023-07-04;Chaos Orb;Orb of Regret;2;Low
Hardcore;2023-07-05;Chaos Orb;Orb of Regret;2;Low
Hardcore;2023-07-06;Chaos Orb;Orb of Regret;2;Low
Hardcore;2023-07-21;Chaos Orb;Orb of Regret;4;Low
Hardcore;2023-07-22;Chaos Orb;Orb of Regret;4;Low
Hardcore;2023-04-07;Orb of Alteration;Chaos Orb;0.2;Medium
Hardcore;2023-04-08;Orb of Alteration;Chaos Orb;0.2;Medium
Hardcore;2023-04-09;Orb of Alteration;Chaos Orb;0.2;Medium
Hardcore;2023-04-10;Orb of Alteration;Chaos Orb;0.2;Medium
Hardcore;2023-04-11;Orb of Alteration;Chaos Orb;0.2;Medium
Hardcore;2023-04-12;Orb of Alteration;Chaos Orb;0.22182;Medium
Hardcore;2023-04-13;Orb of Alteration;Chaos Orb;0.21636;Low
Hardcore;2023-04-14;Orb of Alteration;Chaos Orb;0.38182;Low
Hardcore;2023-04-15;Orb of Alteration;Chaos Orb;0.38182;Low
Hardcore;2023-04-16;Orb of Alteration;Chaos Orb;0.38182;Low
Hardcore;2023-04-17;Orb of Alteration;Chaos Orb;0.38182;Low
Hardcore;2023-04-24;Orb of Alteration;Chaos Orb;0.25;Low
Hardcore;2023-04-25;Orb of Alteration;Chaos Orb;0.25;Low
Hardcore;2023-04-26;Orb of Alteration;Chaos Orb;0.6612;Low
Hardcore;2023-04-27;Orb of Alteration;Chaos Orb;0.6612;Low
Hardcore;2023-04-28;Orb of Alteration;Chaos Orb;0.6612;Low
Hardcore;2023-04-29;Orb of Alteration;Chaos Orb;0.6612;Low
Hardcore;2023-04-30;Orb of Alteration;Chaos Orb;0.6612;Low
Hardcore;2023-05-01;Orb of Alteration;Chaos Orb;1.422;Low
Hardcore;2023-05-02;Orb of Alteration;Chaos Orb;1.422;Low
Hardcore;2023-05-29;Orb of Alteration;Chaos Orb;50;Low
Hardcore;2023-05-30;Orb of Alteration;Chaos Orb;50;Low
Hardcore;2023-05-31;Orb of Alteration;Chaos Orb;50;Low
Hardcore;2023-06-01;Orb of Alteration;Chaos Orb;50;Low
Hardcore;2023-06-02;Orb of Alteration;Chaos Orb;50;Low
Hardcore;2023-06-03;Orb of Alteration;Chaos Orb;18;Low
Hardcore;2023-06-04;Orb of Alteration;Chaos Orb;18;Low
Hardcore;2023-06-05;Orb of Alteration;Chaos Orb;10;Low
Hardcore;2023-06-06;Orb of Alteration;Chaos Orb;10;Low
Hardcore;2023-06-07;Orb of Alteration;Chaos Orb;10;Low
Hardcore;2023-06-08;Orb of Alteration;Chaos Orb;10;Low
Hardcore;2023-06-09;Orb of Alteration;Chaos Orb;10;Low
Hardcore;2023-06-10;Orb of Alteration;Chaos Orb;10;Low
Hardcore;2023-06-11;Orb of Alteration;Chaos Orb;0.33;Low
Hardcore;2023-06-12;Orb of Alteration;Chaos Orb;0.33;Low
Hardcore;2023-06-13;Orb of Alteration;Chaos Orb;0.33;Low
Hardcore;2023-06-14;Orb of Alteration;Chaos Orb;0.28822;Low
Hardcore;2023-06-15;Orb of Alteration;Chaos Orb;0.28822;Low
Hardcore;2023-06-16;Orb of Alteration;Chaos Orb;0.28822;Low
Hardcore;2023-06-17;Orb of Alteration;Chaos Orb;0.28822;Low
Hardcore;2023-06-18;Orb of Alteration;Chaos Orb;0.28822;Low
Hardcore;2023-06-19;Orb of Alteration;Chaos Orb;0.27778;Low
Hardcore;2023-06-20;Orb of Alteration;Chaos Orb;0.27778;Low
Hardcore;2023-06-21;Orb of Alteration;Chaos Orb;0.27778;Low
Hardcore;2023-06-22;Orb of Alteration;Chaos Orb;0.27778;Low
Hardcore;2023-06-23;Orb of Alteration;Chaos Orb;0.27778;Low
Hardcore;2023-06-24;Orb of Alteration;Chaos Orb;0.27778;Low
Hardcore;2023-06-25;Orb of Alteration;Chaos Orb;0.27778;Low
Hardcore;2023-06-26;Orb of Alteration;Chaos Orb;0.27778;Low
Hardcore;2023-06-27;Orb of Alteration;Chaos Orb;0.27778;Low
Hardcore;2023-06-30;Orb of Alteration;Chaos Orb;0.1;Low
Hardcore;2023-07-01;Orb of Alteration;Chaos Orb;0.1;Low
Hardcore;2023-07-02;Orb of Alteration;Chaos Orb;0.1;Low
Hardcore;2023-07-03;Orb of Alteration;Chaos Orb;0.1;Low
Hardcore;2023-07-04;Orb of Alteration;Chaos Orb;0.1;Low
Hardcore;2023-07-05;Orb of Alteration;Chaos Orb;0.09619;Low
Hardcore;2023-07-06;Orb of Alteration;Chaos Orb;0.09524;Low
Hardcore;2023-07-07;Orb of Alteration;Chaos Orb;0.09524;Low
Hardcore;2023-07-08;Orb of Alteration;Chaos Orb;0.09524;Low
Hardcore;2023-07-09;Orb of Alteration;Chaos Orb;0.09524;Low
Hardcore;2023-07-10;Orb of Alteration;Chaos Orb;0.09524;Low
Hardcore;2023-07-11;Orb of Alteration;Chaos Orb;0.09524;Low
Hardcore;2023-07-12;Orb of Alteration;Chaos Orb;0.09524;Low
Hardcore;2023-07-15;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-07-16;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-07-17;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-07-18;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-07-19;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-07-20;Orb of Alteration;Chaos Orb;0.10953;Low
Hardcore;2023-07-21;Orb of Alteration;Chaos Orb;0.10953;Low
Hardcore;2023-07-22;Orb of Alteration;Chaos Orb;0.10953;Low
Hardcore;2023-07-23;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-07-24;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-07-29;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-07-30;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-07-31;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-08-01;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-08-02;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-08-03;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-08-04;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-08-05;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-08-06;Orb of Alteration;Chaos Orb;15.13334;Low
Hardcore;2023-08-07;Orb of Alteration;Chaos Orb;15.13334;Low
Hardcore;2023-08-08;Orb of Alteration;Chaos Orb;15.13334;Low
Hardcore;2023-08-09;Orb of Alteration;Chaos Orb;15.13334;Low
Hardcore;2023-08-10;Orb of Alteration;Chaos Orb;15.8;Low
Hardcore;2023-08-11;Orb of Alteration;Chaos Orb;15.8;Low
Hardcore;2023-08-12;Orb of Alteration;Chaos Orb;15.8;Low
Hardcore;2023-08-13;Orb of Alteration;Chaos Orb;4.8;Low
Hardcore;2023-08-14;Orb of Alteration;Chaos Orb;4.8;Low
Hardcore;2023-08-15;Orb of Alteration;Chaos Orb;2.6;Low
Hardcore;2023-04-07;Vaal Orb;Chaos Orb;0.8;Medium
Hardcore;2023-04-08;Vaal Orb;Chaos Orb;0.8;Medium
Hardcore;2023-04-09;Vaal Orb;Chaos Orb;0.8;Medium
Hardcore;2023-04-10;Vaal Orb;Chaos Orb;0.8;Medium
Hardcore;2023-04-11;Vaal Orb;Chaos Orb;0.77333;Medium
Hardcore;2023-04-12;Vaal Orb;Chaos Orb;1.2;Low
Hardcore;2023-04-13;Vaal Orb;Chaos Orb;0.93334;Low
Hardcore;2023-04-14;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-15;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-16;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-17;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-18;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-19;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-20;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-04-25;Vaal Orb;Chaos Orb;3.7988;Low
Hardcore;2023-04-26;Vaal Orb;Chaos Orb;3.7988;Low
Hardcore;2023-04-27;Vaal Orb;Chaos Orb;3.1992;Low
Hardcore;2023-04-28;Vaal Orb;Chaos Orb;2;Low
Hardcore;2023-04-29;Vaal Orb;Chaos Orb;2;Low
Hardcore;2023-04-30;Vaal Orb;Chaos Orb;2;Low
Hardcore;2023-05-01;Vaal Orb;Chaos Orb;2;Low
Hardcore;2023-05-02;Vaal Orb;Chaos Orb;2;Low
Hardcore;2023-06-03;Vaal Orb;Chaos Orb;10;Low
Hardcore;2023-06-04;Vaal Orb;Chaos Orb;10;Low
Hardcore;2023-06-05;Vaal Orb;Chaos Orb;10;Low
Hardcore;2023-06-06;Vaal Orb;Chaos Orb;10;Low
Hardcore;2023-06-07;Vaal Orb;Chaos Orb;10;Low
Hardcore;2023-06-08;Vaal Orb;Chaos Orb;10;Low
Hardcore;2023-06-09;Vaal Orb;Chaos Orb;10;Low
Hardcore;2023-06-10;Vaal Orb;Chaos Orb;10;Low
Hardcore;2023-06-29;Vaal Orb;Chaos Orb;4.002;Low
Hardcore;2023-06-30;Vaal Orb;Chaos Orb;3.335;Low
Hardcore;2023-07-01;Vaal Orb;Chaos Orb;1;Low
Hardcore;2023-07-02;Vaal Orb;Chaos Orb;1;Low
Hardcore;2023-07-03;Vaal Orb;Chaos Orb;1;Low
Hardcore;2023-07-04;Vaal Orb;Chaos Orb;1;Low
Hardcore;2023-07-05;Vaal Orb;Chaos Orb;1;Low
Hardcore;2023-07-06;Vaal Orb;Chaos Orb;1;Low
Hardcore;2023-07-07;Vaal Orb;Chaos Orb;1;Low
Hardcore;2023-07-08;Vaal Orb;Chaos Orb;1;Low
Hardcore;2023-07-09;Vaal Orb;Chaos Orb;1;Low
Hardcore;2023-07-10;Vaal Orb;Chaos Orb;1;Low
Hardcore;2023-07-11;Vaal Orb;Chaos Orb;1;Low
Hardcore;2023-08-08;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-08-09;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-08-10;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-08-11;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-08-12;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-08-13;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-08-14;Vaal Orb;Chaos Orb;0.66667;Low
Hardcore;2023-08-15;Vaal Orb;Chaos Orb;0.93334;Low
Hardcore;2023-04-07;Regal Orb;Chaos Orb;1.3;Low
Hardcore;2023-04-08;Regal Orb;Chaos Orb;1.3;Low
Hardcore;2023-04-09;Regal Orb;Chaos Orb;1.3;Low
Hardcore;2023-04-10;Regal Orb;Chaos Orb;1.3;Low
Hardcore;2023-04-11;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-04-12;Regal Orb;Chaos Orb;4.82;Low
Hardcore;2023-04-13;Regal Orb;Chaos Orb;4.82;Low
Hardcore;2023-04-25;Regal Orb;Chaos Orb;7.23;Low
Hardcore;2023-04-26;Regal Orb;Chaos Orb;7.23;Low
Hardcore;2023-04-27;Regal Orb;Chaos Orb;7.23;Low
Hardcore;2023-04-28;Regal Orb;Chaos Orb;7.23;Low
Hardcore;2023-04-29;Regal Orb;Chaos Orb;7.23;Low
Hardcore;2023-04-30;Regal Orb;Chaos Orb;7.23;Low
Hardcore;2023-05-01;Regal Orb;Chaos Orb;7.23;Low
Hardcore;2023-05-02;Regal Orb;Chaos Orb;7.23;Low
Hardcore;2023-06-30;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-07-01;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-07-02;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-07-03;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-07-04;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-07-05;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-07-06;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-07-07;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-07-08;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-07-09;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-07-10;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-07-11;Regal Orb;Chaos Orb;1;Low
Hardcore;2023-07-26;Regal Orb;Chaos Orb;10;Low
Hardcore;2023-07-27;Regal Orb;Chaos Orb;10;Low
Hardcore;2023-07-28;Regal Orb;Chaos Orb;10;Low
Hardcore;2023-07-29;Regal Orb;Chaos Orb;10;Low
Hardcore;2023-07-30;Regal Orb;Chaos Orb;10;Low
Hardcore;2023-07-31;Regal Orb;Chaos Orb;10;Low
Hardcore;2023-08-01;Regal Orb;Chaos Orb;10;Low
Hardcore;2023-08-02;Regal Orb;Chaos Orb;10;Low
Hardcore;2023-08-06;Regal Orb;Chaos Orb;75;Low
Hardcore;2023-08-07;Regal Orb;Chaos Orb;75;Low
Hardcore;2023-08-08;Regal Orb;Chaos Orb;75;Low
Hardcore;2023-08-09;Regal Orb;Chaos Orb;75;Low
Hardcore;2023-08-10;Regal Orb;Chaos Orb;75;Low
Hardcore;2023-08-11;Regal Orb;Chaos Orb;75;Low
Hardcore;2023-08-12;Regal Orb;Chaos Orb;15.8;Low
Hardcore;2023-08-13;Regal Orb;Chaos Orb;4.8;Low
Hardcore;2023-08-14;Regal Orb;Chaos Orb;4.8;Low
Hardcore;2023-08-15;Regal Orb;Chaos Orb;2.6;Low
Hardcore;2023-04-07;Orb of Fusing;Chaos Orb;1.13334;Low
Hardcore;2023-04-08;Orb of Fusing;Chaos Orb;1.13334;Low
Hardcore;2023-04-09;Orb of Fusing;Chaos Orb;1.13334;Low
Hardcore;2023-04-10;Orb of Fusing;Chaos Orb;1.13334;Low
Hardcore;2023-04-11;Orb of Fusing;Chaos Orb;1.13334;Low
Hardcore;2023-04-12;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-04-13;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-04-14;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-04-15;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-04-24;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-04-25;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-04-26;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-04-27;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-04-28;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-04-29;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-04-30;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-05-01;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-05-02;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-05-03;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-05-04;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-05-05;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-05-06;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-05-07;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-05-31;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-06-01;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-06-02;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-06-03;Orb of Fusing;Chaos Orb;2.53334;Low
Hardcore;2023-06-04;Orb of Fusing;Chaos Orb;2.53334;Low
Hardcore;2023-06-05;Orb of Fusing;Chaos Orb;2.53334;Low
Hardcore;2023-06-06;Orb of Fusing;Chaos Orb;2.53334;Low
Hardcore;2023-06-07;Orb of Fusing;Chaos Orb;2.53334;Low
Hardcore;2023-06-08;Orb of Fusing;Chaos Orb;10;Low
Hardcore;2023-06-09;Orb of Fusing;Chaos Orb;10;Low
Hardcore;2023-06-10;Orb of Fusing;Chaos Orb;10;Low
Hardcore;2023-06-22;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-06-23;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-06-24;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-06-25;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-06-26;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-06-27;Orb of Fusing;Chaos Orb;0.66667;Low
Hardcore;2023-06-28;Orb of Fusing;Chaos Orb;0.66667;Low
