League;Date;Get;Pay;Value;Confidence
Hardcore;2023-01-15;Glassblower's Bauble;Chaos Orb;0.66667;Low
Hardcore;2023-01-16;Glassblower's Bauble;Chaos Orb;0.66667;Low
Hardcore;2023-01-17;Glassblower's Bauble;Chaos Orb;0.66667;Low
Hardcore;2023-01-18;Glassblower's Bauble;Chaos Orb;0.66667;Low
Hardcore;2023-02-14;Glassblower's Bauble;Chaos Orb;0.5;Low
Hardcore;2023-02-15;Glassblower's Bauble;Chaos Orb;0.5;Low
Hardcore;2023-02-16;Glassblower's Bauble;Chaos Orb;0.53333;Low
Hardcore;2023-02-17;Glassblower's Bauble;Chaos Orb;0.53333;Low
Hardcore;2023-02-18;Glassblower's Bauble;Chaos Orb;0.53333;Low
Hardcore;2023-02-19;Glassblower's Bauble;Chaos Orb;0.53333;Low
Hardcore;2023-02-20;Glassblower's Bauble;Chaos Orb;0.53333;Low
Hardcore;2023-02-21;Glassblower's Bauble;Chaos Orb;0.66667;Low
Hardcore;2023-02-22;Glassblower's Bauble;Chaos Orb;0.66667;Low
Hardcore;2023-03-13;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-03-14;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-03-15;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-03-16;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-03-17;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-03-18;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-03-19;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-03-20;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-03-21;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-03-22;Glassblower's Bauble;Chaos Orb;0.4;Low
Hardcore;2023-03-23;Glassblower's Bauble;Chaos Orb;0.4;Low
Hardcore;2023-03-24;Glassblower's Bauble;Chaos Orb;0.4;Low
Hardcore;2023-03-25;Glassblower's Bauble;Chaos Orb;0.4;Low
Hardcore;2023-03-26;Glassblower's Bauble;Chaos Orb;0.66667;Low
Hardcore;2023-03-27;Glassblower's Bauble;Chaos Orb;0.66667;Low
Hardcore;2023-03-28;Glassblower's Bauble;Chaos Orb;0.66667;Low
Hardcore;2023-03-29;Glassblower's Bauble;Chaos Orb;0.66667;Low
Hardcore;2023-03-30;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-03-31;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-04-01;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-04-02;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-04-03;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2023-04-04;Glassblower's Bauble;Chaos Orb;0.33333;Low
Hardcore;2022-12-09;Chaos Orb;Divine Orb;0.00833;Medium
Hardcore;2022-12-10;Chaos Orb;Divine Orb;0.00833;Medium
Hardcore;2022-12-11;Chaos Orb;Divine Orb;0.00833;Low
Hardcore;2022-12-12;Chaos Orb;Divine Orb;0.00833;Low
Hardcore;2022-12-13;Chaos Orb;Divine Orb;0.00833;Low
Hardcore;2022-12-14;Chaos Orb;Divine Orb;0.00853;Low
Hardcore;2022-12-15;Chaos Orb;Divine Orb;0.00849;Low
Hardcore;2022-12-16;Chaos Orb;Divine Orb;0.00849;Low
Hardcore;2022-12-17;Chaos Orb;Divine Orb;0.00849;Low
Hardcore;2022-12-18;Chaos Orb;Divine Orb;0.00849;Low
Hardcore;2022-12-19;Chaos Orb;Divine Orb;0.00853;Low
Hardcore;2022-12-20;Chaos Orb;Divine Orb;0.0087;Low
Hardcore;2022-12-21;Chaos Orb;Divine Orb;0.0087;Low
Hardcore;2022-12-22;Chaos Orb;Divine Orb;0.00855;Low
Hardcore;2022-12-23;Chaos Orb;Divine Orb;0.00856;Low
Hardcore;2022-12-24;Chaos Orb;Divine Orb;0.00856;Low
Hardcore;2022-12-25;Chaos Orb;Divine Orb;0.00853;Low
Hardcore;2022-12-26;Chaos Orb;Divine Orb;0.00853;Low
Hardcore;2022-12-27;Chaos Orb;Divine Orb;0.00853;Low
Hardcore;2022-12-28;Chaos Orb;Divine Orb;0.00853;Low
Hardcore;2022-12-29;Chaos Orb;Divine Orb;0.00855;Low
Hardcore;2022-12-30;Chaos Orb;Divine Orb;0.00855;Low
Hardcore;2022-12-31;Chaos Orb;Divine Orb;0.00855;Low
Hardcore;2023-01-01;Chaos Orb;Divine Orb;0.00794;Low
Hardcore;2023-01-02;Chaos Orb;Divine Orb;0.00796;Low
Hardcore;2023-01-03;Chaos Orb;Divine Orb;0.00796;Low
Hardcore;2023-01-04;Chaos Orb;Divine Orb;0.00783;Low
Hardcore;2023-01-05;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2023-01-06;Chaos Orb;Divine Orb;0.00815;Low
Hardcore;2023-01-07;Chaos Orb;Divine Orb;0.00815;Low
Hardcore;2023-01-08;Chaos Orb;Divine Orb;0.00784;Low
Hardcore;2023-01-09;Chaos Orb;Divine Orb;0.00784;Low
Hardcore;2023-01-10;Chaos Orb;Divine Orb;0.00784;Low
Hardcore;2023-01-11;Chaos Orb;Divine Orb;0.00794;Low
Hardcore;2023-01-12;Chaos Orb;Divine Orb;0.00794;Low
Hardcore;2023-01-13;Chaos Orb;Divine Orb;0.00793;Low
Hardcore;2023-01-14;Chaos Orb;Divine Orb;0.00793;Low
Hardcore;2023-01-15;Chaos Orb;Divine Orb;0.00844;Low
Hardcore;2023-01-16;Chaos Orb;Divine Orb;0.00844;Low
Hardcore;2023-01-17;Chaos Orb;Divine Orb;0.00844;Low
Hardcore;2023-01-18;Chaos Orb;Divine Orb;0.00801;Low
Hardcore;2023-01-19;Chaos Orb;Divine Orb;0.00801;Low
Hardcore;2023-01-20;Chaos Orb;Divine Orb;0.00801;Low
Hardcore;2023-01-21;Chaos Orb;Divine Orb;0.00801;Low
Hardcore;2023-01-22;Chaos Orb;Divine Orb;0.00801;Low
Hardcore;2023-01-23;Chaos Orb;Divine Orb;0.00778;Low
Hardcore;2023-01-24;Chaos Orb;Divine Orb;0.00778;Low
Hardcore;2023-01-25;Chaos Orb;Divine Orb;0.00778;Low
Hardcore;2023-01-26;Chaos Orb;Divine Orb;0.00778;Low
Hardcore;2023-01-27;Chaos Orb;Divine Orb;0.00833;Low
Hardcore;2023-01-28;Chaos Orb;Divine Orb;0.0087;Low
Hardcore;2023-01-29;Chaos Orb;Divine Orb;0.00782;Low
Hardcore;2023-01-30;Chaos Orb;Divine Orb;0.00782;Low
Hardcore;2023-01-31;Chaos Orb;Divine Orb;0.00801;Low
Hardcore;2023-02-01;Chaos Orb;Divine Orb;0.00815;Low
Hardcore;2023-02-02;Chaos Orb;Divine Orb;0.00815;Low
Hardcore;2023-02-03;Chaos Orb;Divine Orb;0.00815;Low
Hardcore;2023-02-04;Chaos Orb;Divine Orb;0.00787;Low
Hardcore;2023-02-05;Chaos Orb;Divine Orb;0.00787;Low
Hardcore;2023-02-06;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2023-02-07;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2023-02-08;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2023-02-09;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2023-02-10;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2023-02-11;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2023-02-12;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2023-02-13;Chaos Orb;Divine Orb;0.00813;Low
Hardcore;2023-02-14;Chaos Orb;Divine Orb;0.00813;Low
Hardcore;2023-02-15;Chaos Orb;Divine Orb;0.00813;Low
Hardcore;2023-02-16;Chaos Orb;Divine Orb;0.00813;Low
Hardcore;2023-02-17;Chaos Orb;Divine Orb;0.00813;Low
Hardcore;2023-02-18;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2023-02-19;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2023-02-20;Chaos Orb;Divine Orb;0.00813;Low
Hardcore;2023-02-21;Chaos Orb;Divine Orb;0.00813;Low
Hardcore;2023-02-22;Chaos Orb;Divine Orb;0.00813;Low
Hardcore;2023-02-23;Chaos Orb;Divine Orb;0.00813;Low
Hardcore;2023-02-24;Chaos Orb;Divine Orb;0.00813;Low
Hardcore;2023-02-25;Chaos Orb;Divine Orb;0.0099;Low
Hardcore;2023-02-26;Chaos Orb;Divine Orb;0.0099;Low
Hardcore;2023-02-27;Chaos Orb;Divine Orb;0.0099;Low
Hardcore;2023-03-05;Chaos Orb;Divine Orb;0.00833;Low
Hardcore;2023-03-06;Chaos Orb;Divine Orb;0.00833;Low
Hardcore;2023-03-07;Chaos Orb;Divine Orb;0.00833;Low
Hardcore;2023-03-08;Chaos Orb;Divine Orb;0.00833;Low
Hardcore;2023-03-09;Chaos Orb;Divine Orb;0.00833;Low
Hardcore;2023-03-10;Chaos Orb;Divine Orb;0.00833;Low
Hardcore;2023-03-11;Chaos Orb;Divine Orb;0.00833;Low
Hardcore;2023-03-12;Chaos Orb;Divine Orb;0.00833;Low
Hardcore;2023-03-15;Chaos Orb;Divine Orb;0.00909;Low
Hardcore;2023-03-16;Chaos Orb;Divine Orb;0.00909;Low
Hardcore;2023-03-17;Chaos Orb;Divine Orb;0.00909;Low
Hardcore;2023-03-18;Chaos Orb;Divine Orb;0.00909;Low
Hardcore;2023-03-19;Chaos Orb;Divine Orb;0.00909;Low
Hardcore;2023-03-20;Chaos Orb;Divine Orb;0.00909;Low
Hardcore;2023-03-21;Chaos Orb;Divine Orb;0.00715;Low
Hardcore;2023-03-22;Chaos Orb;Divine Orb;0.00715;Low
Hardcore;2023-03-23;Chaos Orb;Divine Orb;0.00667;Low
Hardcore;2023-03-24;Chaos Orb;Divine Orb;0.00667;Low
Hardcore;2023-03-25;Chaos Orb;Divine Orb;0.00667;Low
Hardcore;2023-03-26;Chaos Orb;Divine Orb;0.00667;Low
Hardcore;2023-03-27;Chaos Orb;Divine Orb;0.00667;Low
Hardcore;2023-03-28;Chaos Orb;Divine Orb;0.00732;Low
Hardcore;2023-03-29;Chaos Orb;Divine Orb;0.00732;Low
Hardcore;2023-03-30;Chaos Orb;Divine Orb;0.0099;Low
Hardcore;2023-03-31;Chaos Orb;Divine Orb;0.0099;Low
Hardcore;2023-04-01;Chaos Orb;Divine Orb;0.00813;Low
Hardcore;2023-04-02;Chaos Orb;Divine Orb;0.00813;Low
Hardcore;2023-04-03;Chaos Orb;Divine Orb;0.00708;Low
Hardcore;2023-04-04;Chaos Orb;Divine Orb;0.00708;Low
Hardcore;2022-12-09;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2022-12-10;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2022-12-11;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2022-12-12;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2022-12-13;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2022-12-14;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2022-12-15;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2022-12-16;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2023-02-07;Orb of Regret;Chaos Orb;3;Low
Hardcore;2023-02-08;Orb of Regret;Chaos Orb;3;Low
Hardcore;2023-02-09;Orb of Regret;Chaos Orb;3;Low
Hardcore;2023-02-10;Orb of Regret;Chaos Orb;3;Low
Hardcore;2023-02-11;Orb of Regret;Chaos Orb;3;Low
Hardcore;2023-02-12;Orb of Regret;Chaos Orb;3;Low
Hardcore;2023-02-13;Orb of Regret;Chaos Orb;3;Low
Hardcore;2023-02-14;Orb of Regret;Chaos Orb;3;Low
Hardcore;2023-02-15;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2023-02-16;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2023-02-17;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2023-02-18;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2023-02-19;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2023-02-20;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2023-02-21;Orb of Regret;Chaos Orb;1.33333;Low
Hardcore;2023-02-22;Orb of Regret;Chaos Orb;1;Low
Hardcore;2023-02-23;Orb of Regret;Chaos Orb;1;Low
Hardcore;2023-02-24;Orb of Regret;Chaos Orb;1;Low
Hardcore;2023-02-25;Orb of Regret;Chaos Orb;1;Low
Hardcore;2023-02-26;Orb of Regret;Chaos Orb;1;Low
Hardcore;2023-02-27;Orb of Regret;Chaos Orb;1;Low
Hardcore;2023-02-28;Orb of Regret;Chaos Orb;1;Low
Hardcore;2022-12-09;Divine Orb;Chaos Orb;152.9;Low
Hardcore;2022-12-10;Divine Orb;Chaos Orb;152.9;Low
Hardcore;2022-12-11;Divine Orb;Chaos Orb;170;Low
Hardcore;2022-12-12;Divine Orb;Chaos Orb;170;Low
Hardcore;2022-12-13;Divine Orb;Chaos Orb;170;Low
Hardcore;2022-12-14;Divine Orb;Chaos Orb;170;Low
Hardcore;2023-01-19;Divine Orb;Chaos Orb;100;Low
Hardcore;2023-01-20;Divine Orb;Chaos Orb;100;Low
Hardcore;2023-01-21;Divine Orb;Chaos Orb;113.05;Low
Hardcore;2023-01-22;Divine Orb;Chaos Orb;100;Low
Hardcore;2023-01-23;Divine Orb;Chaos Orb;100;Low
Hardcore;2023-01-24;Divine Orb;Chaos Orb;100;Low
Hardcore;2023-01-25;Divine Orb;Chaos Orb;100;Low
Hardcore;2023-01-26;Divine Orb;Chaos Orb;100;Low
Hardcore;2023-01-27;Divine Orb;Chaos Orb;200;Low
Hardcore;2023-01-28;Divine Orb;Chaos Orb;200;Low
Hardcore;2023-01-29;Divine Orb;Chaos Orb;200;Low
Hardcore;2023-01-30;Divine Orb;Chaos Orb;200;Low
Hardcore;2023-01-31;Divine Orb;Chaos Orb;200;Low
Hardcore;2023-02-01;Divine Orb;Chaos Orb;200;Low
Hardcore;2023-02-02;Divine Orb;Chaos Orb;200;Low
Hardcore;2023-03-18;Divine Orb;Chaos Orb;200;Low
Hardcore;2023-03-19;Divine Orb;Chaos Orb;200;Low
Hardcore;2023-03-20;Divine Orb;Chaos Orb;100;Low
Hardcore;2023-03-21;Divine Orb;Chaos Orb;100;Low
Hardcore;2023-03-22;Divine Orb;Chaos Orb;100;Low
Hardcore;2023-03-23;Divine Orb;Chaos Orb;100;Low
Hardcore;2023-03-24;Divine Orb;Chaos Orb;100;Low
Hardcore;2023-03-25;Divine Orb;Chaos Orb;92;Low
Hardcore;2023-03-26;Divine Orb;Chaos Orb;90;Low
Hardcore;2023-03-27;Divine Orb;Chaos Orb;90;Low
Hardcore;2023-03-28;Divine Orb;Chaos Orb;90;Low
Hardcore;2023-03-29;Divine Orb;Chaos Orb;90;Low
Hardcore;2023-03-30;Divine Orb;Chaos Orb;90;Low
Hardcore;2023-03-31;Divine Orb;Chaos Orb;90;Low
Hardcore;2023-04-01;Divine Orb;Chaos Orb;90;Low
Hardcore;2022-12-09;Cartographer's Chisel;Chaos Orb;0.17014;Low
Hardcore;2022-12-10;Cartographer's Chisel;Chaos Orb;0.17014;Low
Hardcore;2022-12-11;Cartographer's Chisel;Chaos Orb;0.4726;Low
Hardcore;2022-12-12;Cartographer's Chisel;Chaos Orb;0.4726;Low
Hardcore;2022-12-13;Cartographer's Chisel;Chaos Orb;0.17425;Low
Hardcore;2022-12-14;Cartographer's Chisel;Chaos Orb;0.17425;Low
Hardcore;2023-01-24;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-01-25;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-01-26;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-01-27;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-01-28;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-01-29;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-01-30;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-01-31;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-01;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-02;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-03;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-04;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-05;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-06;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-07;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-15;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-16;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-17;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-18;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-19;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-20;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-21;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-02-22;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-03-14;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-03-15;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-03-16;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-03-17;Cartographer's Chisel;Chaos Orb;0.33333;Low
Hardcore;2023-03-18;Cartographer's Chisel;Chaos Orb;0.166;Low
Hardcore;2023-03-19;Cartographer's Chisel;Chaos Orb;0.166;Low
Hardcore;2023-03-20;Cartographer's Chisel;Chaos Orb;0.083;Low
Hardcore;2023-03-21;Cartographer's Chisel;Chaos Orb;0.083;Low
Hardcore;2023-03-22;Cartographer's Chisel;Chaos Orb;0.083;Low
Hardcore;2022-12-09;Mortal Grief;Chaos Orb;2;Low
Hardcore;2022-12-10;Mortal Grief;Chaos Orb;2;Low
Hardcore;2022-12-11;Mortal Grief;Chaos Orb;2;Low
Hardcore;2022-12-12;Mortal Grief;Chaos Orb;2;Low
Hardcore;2022-12-13;Mortal Grief;Chaos Orb;2;Low
Hardcore;2022-12-14;Mortal Grief;Chaos Orb;2;Low
Hardcore;2022-12-15;Mortal Grief;Chaos Orb;2;Low
Hardcore;2023-01-25;Mortal Grief;Chaos Orb;100;Low
Hardcore;2023-01-26;Mortal Grief;Chaos Orb;100;Low
Hardcore;2023-01-27;Mortal Grief;Chaos Orb;200;Low
Hardcore;2023-01-28;Mortal Grief;Chaos Orb;200;Low
Hardcore;2023-01-29;Mortal Grief;Chaos Orb;200;Low
Hardcore;2023-01-30;Mortal Grief;Chaos Orb;200;Low
Hardcore;2023-01-31;Mortal Grief;Chaos Orb;200;Low
Hardcore;2023-02-01;Mortal Grief;Chaos Orb;200;Low
Hardcore;2022-12-09;Sacrifice at Noon;Chaos Orb;60;Low
Hardcore;2022-12-10;Sacrifice at Noon;Chaos Orb;60;Low
Hardcore;2022-12-11;Sacrifice at Noon;Chaos Orb;60;Low
Hardcore;2022-12-12;Sacrifice at Noon;Chaos Orb;60;Low
Hardcore;2022-12-13;Sacrifice at Noon;Chaos Orb;60;Low
Hardcore;2022-12-14;Sacrifice at Noon;Chaos Orb;60;Low
Hardcore;2023-01-01;Sacrifice at Noon;Chaos Orb;40;Low
Hardcore;2023-01-02;Sacrifice at Noon;Chaos Orb;40;Low
Hardcore;2023-01-03;Sacrifice at Noon;Chaos Orb;40;Low
Hardcore;2023-01-04;Sacrifice at Noon;Chaos Orb;40;Low
Hardcore;2023-01-05;Sacrifice at Noon;Chaos Orb;40;Low
Hardcore;2023-01-06;Sacrifice at Noon;Chaos Orb;40;Low
Hardcore;2023-01-07;Sacrifice at Noon;Chaos Orb;40;Low
Hardcore;2023-01-08;Sacrifice at Noon;Chaos Orb;40;Low
Hardcore;2023-01-16;Sacrifice at Noon;Chaos Orb;5;Low
Hardcore;2023-01-17;Sacrifice at Noon;Chaos Orb;5;Low
Hardcore;2023-01-18;Sacrifice at Noon;Chaos Orb;2.3;Low
Hardcore;2023-01-19;Sacrifice at Noon;Chaos Orb;2.3;Low
Hardcore;2023-01-20;Sacrifice at Noon;Chaos Orb;2.3;Low
Hardcore;2023-01-21;Sacrifice at Noon;Chaos Orb;2.3;Low
Hardcore;2023-01-22;Sacrifice at Noon;Chaos Orb;2.3;Low
Hardcore;2023-01-23;Sacrifice at Noon;Chaos Orb;2.3;Low
Hardcore;2023-01-24;Sacrifice at Noon;Chaos Orb;2;Low
Hardcore;2023-01-25;Sacrifice at Noon;Chaos Orb;2;Low
Hardcore;2023-01-26;Sacrifice at Noon;Chaos Orb;100;Low
Hardcore;2023-01-27;Sacrifice at Noon;Chaos Orb;200;Low
Hardcore;2023-01-28;Sacrifice at Noon;Chaos Orb;200;Low
Hardcore;2023-01-29;Sacrifice at Noon;Chaos Orb;200;Low
Hardcore;2023-01-30;Sacrifice at Noon;Chaos Orb;200;Low
Hardcore;2023-01-31;Sacrifice at Noon;Chaos Orb;200;Low
Hardcore;2023-02-01;Sacrifice at Noon;Chaos Orb;200;Low
Hardcore;2023-04-03;Sacrifice at Noon;Chaos Orb;35;Low
Hardcore;2023-04-04;Sacrifice at Noon;Chaos Orb;35;Low
Hardcore;2022-12-09;Sacrifice at Dusk;Chaos Orb;60;Low
Hardcore;2022-12-10;Sacrifice at Dusk;Chaos Orb;60;Low
Hardcore;2022-12-11;Sacrifice at Dusk;Chaos Orb;60;Low
Hardcore;2022-12-12;Sacrifice at Dusk;Chaos Orb;60;Low
Hardcore;2022-12-13;Sacrifice at Dusk;Chaos Orb;6.9;Low
Hardcore;2022-12-14;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2022-12-15;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2022-12-16;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2022-12-17;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2022-12-18;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2022-12-19;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2023-01-01;Sacrifice at Dusk;Chaos Orb;40;Low
Hardcore;2023-01-02;Sacrifice at Dusk;Chaos Orb;40;Low
Hardcore;2023-01-03;Sacrifice at Dusk;Chaos Orb;40;Low
Hardcore;2023-01-04;Sacrifice at Dusk;Chaos Orb;40;Low
Hardcore;2023-01-05;Sacrifice at Dusk;Chaos Orb;8.5;Low
Hardcore;2023-01-06;Sacrifice at Dusk;Chaos Orb;8.5;Low
Hardcore;2023-01-07;Sacrifice at Dusk;Chaos Orb;8.5;Low
Hardcore;2023-01-08;Sacrifice at Dusk;Chaos Orb;8.5;Low
Hardcore;2023-01-09;Sacrifice at Dusk;Chaos Orb;5;Low
Hardcore;2023-01-10;Sacrifice at Dusk;Chaos Orb;5;Low
Hardcore;2023-01-11;Sacrifice at Dusk;Chaos Orb;5;Low
Hardcore;2023-01-16;Sacrifice at Dusk;Chaos Orb;5;Low
Hardcore;2023-01-17;Sacrifice at Dusk;Chaos Orb;5;Low
Hardcore;2023-01-18;Sacrifice at Dusk;Chaos Orb;2.3;Low
Hardcore;2023-01-19;Sacrifice at Dusk;Chaos Orb;2.3;Low
Hardcore;2023-01-20;Sacrifice at Dusk;Chaos Orb;2.3;Low
Hardcore;2023-01-21;Sacrifice at Dusk;Chaos Orb;2.3;Low
Hardcore;2023-01-22;Sacrifice at Dusk;Chaos Orb;2.3;Low
Hardcore;2023-01-23;Sacrifice at Dusk;Chaos Orb;2.3;Low
Hardcore;2023-01-24;Sacrifice at Dusk;Chaos Orb;2;Low
Hardcore;2023-01-25;Sacrifice at Dusk;Chaos Orb;2;Low
Hardcore;2023-01-26;Sacrifice at Dusk;Chaos Orb;100;Low
Hardcore;2023-01-27;Sacrifice at Dusk;Chaos Orb;200;Low
Hardcore;2023-01-28;Sacrifice at Dusk;Chaos Orb;200;Low
Hardcore;2023-01-29;Sacrifice at Dusk;Chaos Orb;200;Low
Hardcore;2023-01-30;Sacrifice at Dusk;Chaos Orb;200;Low
Hardcore;2023-01-31;Sacrifice at Dusk;Chaos Orb;200;Low
Hardcore;2023-02-01;Sacrifice at Dusk;Chaos Orb;5;Low
Hardcore;2023-02-02;Sacrifice at Dusk;Chaos Orb;5;Low
Hardcore;2023-02-03;Sacrifice at Dusk;Chaos Orb;5;Low
Hardcore;2023-02-04;Sacrifice at Dusk;Chaos Orb;5;Low
Hardcore;2023-02-05;Sacrifice at Dusk;Chaos Orb;5;Low
Hardcore;2023-02-06;Sacrifice at Dusk;Chaos Orb;5;Low
Hardcore;2023-02-07;Sacrifice at Dusk;Chaos Orb;5;Low
Hardcore;2023-02-13;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2023-02-14;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2023-02-15;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2023-02-16;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2023-02-17;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2023-02-18;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2023-02-19;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2023-02-20;Sacrifice at Dusk;Chaos Orb;1;Low
Hardcore;2023-04-01;Sacrifice at Dusk;Chaos Orb;35;Low
Hardcore;2023-04-02;Sacrifice at Dusk;Chaos Orb;35;Low
Hardcore;2023-04-03;Sacrifice at Dusk;Chaos Orb;35;Low
Hardcore;2023-04-04;Sacrifice at Dusk;Chaos Orb;15;Low
Hardcore;2023-01-10;Offering to the Goddess;Chaos Orb;50;Low
Hardcore;2023-01-11;Offering to the Goddess;Chaos Orb;50;Low
Hardcore;2023-01-12;Offering to the Goddess;Chaos Orb;50;Low
Hardcore;2023-01-13;Offering to the Goddess;Chaos Orb;50;Low
Hardcore;2023-01-14;Offering to the Goddess;Chaos Orb;50;Low
Hardcore;2023-01-15;Offering to the Goddess;Chaos Orb;50;Low
Hardcore;2023-01-16;Offering to the Goddess;Chaos Orb;50;Low
Hardcore;2023-01-17;Offering to the Goddess;Chaos Orb;50;Low
Hardcore;2023-01-18;Offering to the Goddess;Chaos Orb;2;Low
Hardcore;2023-01-19;Offering to the Goddess;Chaos Orb;2;Low
Hardcore;2023-01-20;Offering to the Goddess;Chaos Orb;2;Low
Hardcore;2023-01-21;Offering to the Goddess;Chaos Orb;2;Low
Hardcore;2023-01-22;Offering to the Goddess;Chaos Orb;2;Low
Hardcore;2023-01-23;Offering to the Goddess;Chaos Orb;2;Low
Hardcore;2023-01-24;Offering to the Goddess;Chaos Orb;2;Low
Hardcore;2023-01-25;Offering to the Goddess;Chaos Orb;2;Low
Hardcore;2023-01-26;Offering to the Goddess;Chaos Orb;100;Low
Hardcore;2023-01-27;Offering to the Goddess;Chaos Orb;200;Low
Hardcore;2023-01-28;Offering to the Goddess;Chaos Orb;200;Low
Hardcore;2023-01-29;Offering to the Goddess;Chaos Orb;200;Low
Hardcore;2023-01-30;Offering to the Goddess;Chaos Orb;200;Low
Hardcore;2023-01-31;Offering to the Goddess;Chaos Orb;200;Low
Hardcore;2023-02-01;Offering to the Goddess;Chaos Orb;200;Low
Hardcore;2023-02-13;Offering to the Goddess;Chaos Orb;1;Low
