League;Date;Get;Pay;Value;Confidence
Hardcore;2023-12-22;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-12-23;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-12-24;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-12-25;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-12-26;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-12-27;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-01-10;Blessed Orb;Chaos Orb;1;Low
Hardcore;2024-01-11;Blessed Orb;Chaos Orb;1;Low
Hardcore;2024-01-12;Blessed Orb;Chaos Orb;1;Low
Hardcore;2024-01-13;Blessed Orb;Chaos Orb;1;Low
Hardcore;2024-01-14;Blessed Orb;Chaos Orb;1;Low
Hardcore;2024-01-15;Blessed Orb;Chaos Orb;1;Low
Hardcore;2024-01-16;Blessed Orb;Chaos Orb;1;Low
Hardcore;2024-01-17;Blessed Orb;Chaos Orb;1;Low
Hardcore;2024-03-01;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-02;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-03;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-04;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-05;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-06;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-07;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-08;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-13;Blessed Orb;Chaos Orb;1;Low
Hardcore;2024-03-15;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-16;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-17;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-18;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-19;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-20;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-21;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-22;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-23;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-24;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-25;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2024-03-26;Blessed Orb;Chaos Orb;0.66667;Low
Hardcore;2023-12-08;Jeweller's Orb;Chaos Orb;16.4;Low
Hardcore;2023-12-09;Jeweller's Orb;Chaos Orb;16.4;Low
Hardcore;2023-12-10;Jeweller's Orb;Chaos Orb;16.4;Low
Hardcore;2023-12-11;Jeweller's Orb;Chaos Orb;16.4;Low
Hardcore;2023-12-12;Jeweller's Orb;Chaos Orb;16.4;Low
Hardcore;2023-12-13;Jeweller's Orb;Chaos Orb;0.73006;Low
Hardcore;2023-12-14;Jeweller's Orb;Chaos Orb;10;Low
Hardcore;2024-01-28;Jeweller's Orb;Chaos Orb;2;Low
Hardcore;2024-01-29;Jeweller's Orb;Chaos Orb;2;Low
Hardcore;2024-01-30;Jeweller's Orb;Chaos Orb;2;Low
Hardcore;2024-01-31;Jeweller's Orb;Chaos Orb;2;Low
Hardcore;2024-02-01;Jeweller's Orb;Chaos Orb;2;Low
Hardcore;2024-02-02;Jeweller's Orb;Chaos Orb;2;Low
Hardcore;2024-02-03;Jeweller's Orb;Chaos Orb;2;Low
Hardcore;2024-02-04;Jeweller's Orb;Chaos Orb;2;Low
Hardcore;2024-03-26;Jeweller's Orb;Chaos Orb;0.2;Low
Hardcore;2023-12-08;Vaal Orb;Chaos Orb;0.81667;Medium
Hardcore;2023-12-09;Vaal Orb;Chaos Orb;0.81667;Medium
Hardcore;2023-12-10;Vaal Orb;Chaos Orb;0.81667;Medium
Hardcore;2023-12-11;Vaal Orb;Chaos Orb;0.81667;Medium
Hardcore;2023-12-12;Vaal Orb;Chaos Orb;0.81667;Medium
Hardcore;2023-12-13;Vaal Orb;Chaos Orb;0.74333;Low
Hardcore;2023-12-14;Vaal Orb;Chaos Orb;2.8;Low
Hardcore;2023-12-15;Vaal Orb;Chaos Orb;1;Low
Hardcore;2024-01-10;Vaal Orb;Chaos Orb;1;Low
Hardcore;2024-01-11;Vaal Orb;Chaos Orb;1;Low
Hardcore;2024-01-12;Vaal Orb;Chaos Orb;1;Low
Hardcore;2024-01-13;Vaal Orb;Chaos Orb;1;Low
Hardcore;2024-01-14;Vaal Orb;Chaos Orb;1;Low
Hardcore;2024-01-15;Vaal Orb;Chaos Orb;1;Low
Hardcore;2024-01-16;Vaal Orb;Chaos Orb;1;Low
Hardcore;2024-01-17;Vaal Orb;Chaos Orb;1;Low
Hardcore;2024-01-28;Vaal Orb;Chaos Orb;10;Low
Hardcore;2024-01-29;Vaal Orb;Chaos Orb;10;Low
Hardcore;2024-01-30;Vaal Orb;Chaos Orb;10;Low
Hardcore;2024-01-31;Vaal Orb;Chaos Orb;10;Low
Hardcore;2024-02-01;Vaal Orb;Chaos Orb;10;Low
Hardcore;2024-02-02;Vaal Orb;Chaos Orb;10;Low
Hardcore;2024-02-03;Vaal Orb;Chaos Orb;10;Low
Hardcore;2024-02-04;Vaal Orb;Chaos Orb;10;Low
Hardcore;2023-12-08;Orb of Fusing;Chaos Orb;0.6;Low
Hardcore;2023-12-09;Orb of Fusing;Chaos Orb;0.6;Low
Hardcore;2023-12-10;Orb of Fusing;Chaos Orb;0.6;Low
Hardcore;2023-12-11;Orb of Fusing;Chaos Orb;0.6;Low
Hardcore;2023-12-12;Orb of Fusing;Chaos Orb;0.6;Low
Hardcore;2023-12-13;Orb of Fusing;Chaos Orb;0.6;Low
Hardcore;2023-12-14;Orb of Fusing;Chaos Orb;10;Low
Hardcore;2024-01-07;Orb of Fusing;Chaos Orb;60;Low
Hardcore;2024-01-08;Orb of Fusing;Chaos Orb;60;Low
Hardcore;2024-01-09;Orb of Fusing;Chaos Orb;60;Low
Hardcore;2024-01-10;Orb of Fusing;Chaos Orb;6.9;Low
Hardcore;2024-01-11;Orb of Fusing;Chaos Orb;6.9;Low
Hardcore;2024-01-12;Orb of Fusing;Chaos Orb;6.9;Low
Hardcore;2024-01-13;Orb of Fusing;Chaos Orb;6.9;Low
Hardcore;2024-01-14;Orb of Fusing;Chaos Orb;1;Low
Hardcore;2024-01-15;Orb of Fusing;Chaos Orb;1;Low
Hardcore;2024-01-16;Orb of Fusing;Chaos Orb;1;Low
Hardcore;2024-01-17;Orb of Fusing;Chaos Orb;1;Low
Hardcore;2024-01-28;Orb of Fusing;Chaos Orb;2;Low
Hardcore;2024-01-29;Orb of Fusing;Chaos Orb;2;Low
Hardcore;2024-01-30;Orb of Fusing;Chaos Orb;2;Low
Hardcore;2024-01-31;Orb of Fusing;Chaos Orb;2;Low
Hardcore;2024-02-01;Orb of Fusing;Chaos Orb;8.5;Low
Hardcore;2024-02-02;Orb of Fusing;Chaos Orb;15;Low
Hardcore;2024-02-03;Orb of Fusing;Chaos Orb;15;Low
Hardcore;2024-02-04;Orb of Fusing;Chaos Orb;15;Low
Hardcore;2023-12-08;Orb of Alteration;Chaos Orb;0.18432;Medium
Hardcore;2023-12-09;Orb of Alteration;Chaos Orb;0.18138;Medium
Hardcore;2023-12-10;Orb of Alteration;Chaos Orb;0.18138;Medium
Hardcore;2023-12-11;Orb of Alteration;Chaos Orb;0.18138;Medium
Hardcore;2023-12-12;Orb of Alteration;Chaos Orb;0.18138;Medium
Hardcore;2023-12-13;Orb of Alteration;Chaos Orb;0.17549;Low
Hardcore;2023-12-14;Orb of Alteration;Chaos Orb;0.17549;Low
Hardcore;2023-12-15;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-12-16;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-12-17;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-12-18;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-12-19;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-12-20;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-12-21;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2023-12-22;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-01-07;Orb of Alteration;Chaos Orb;40;Low
Hardcore;2024-01-08;Orb of Alteration;Chaos Orb;40;Low
Hardcore;2024-01-09;Orb of Alteration;Chaos Orb;50;Low
Hardcore;2024-01-10;Orb of Alteration;Chaos Orb;60;Low
Hardcore;2024-01-11;Orb of Alteration;Chaos Orb;60;Low
Hardcore;2024-01-12;Orb of Alteration;Chaos Orb;40;Low
Hardcore;2024-01-13;Orb of Alteration;Chaos Orb;60;Low
Hardcore;2024-01-14;Orb of Alteration;Chaos Orb;40;Low
Hardcore;2024-01-17;Orb of Alteration;Chaos Orb;0.06667;Low
Hardcore;2024-01-18;Orb of Alteration;Chaos Orb;0.06667;Low
Hardcore;2024-01-19;Orb of Alteration;Chaos Orb;0.06667;Low
Hardcore;2024-01-20;Orb of Alteration;Chaos Orb;0.06667;Low
Hardcore;2024-01-21;Orb of Alteration;Chaos Orb;0.06667;Low
Hardcore;2024-01-22;Orb of Alteration;Chaos Orb;0.06667;Low
Hardcore;2024-01-23;Orb of Alteration;Chaos Orb;0.06667;Low
Hardcore;2024-01-24;Orb of Alteration;Chaos Orb;0.06667;Low
Hardcore;2024-01-28;Orb of Alteration;Chaos Orb;2;Low
Hardcore;2024-01-29;Orb of Alteration;Chaos Orb;2;Low
Hardcore;2024-01-30;Orb of Alteration;Chaos Orb;2;Low
Hardcore;2024-01-31;Orb of Alteration;Chaos Orb;2;Low
Hardcore;2024-02-01;Orb of Alteration;Chaos Orb;8.5;Low
Hardcore;2024-02-02;Orb of Alteration;Chaos Orb;15;Low
Hardcore;2024-02-03;Orb of Alteration;Chaos Orb;15;Low
Hardcore;2024-02-04;Orb of Alteration;Chaos Orb;15;Low
Hardcore;2024-02-13;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-14;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-15;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-16;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-17;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-18;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-19;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-20;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-21;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-22;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-23;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-24;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-25;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-26;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-27;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-28;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-02-29;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-03-01;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-03-02;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-03-03;Orb of Alteration;Chaos Orb;0.16667;Low
Hardcore;2024-03-23;Orb of Alteration;Chaos Orb;5;Low
Hardcore;2024-03-24;Orb of Alteration;Chaos Orb;5;Low
Hardcore;2024-03-25;Orb of Alteration;Chaos Orb;5;Low
Hardcore;2024-03-26;Orb of Alteration;Chaos Orb;1.4;Low
Hardcore;2023-12-08;Gemcutter's Prism;Chaos Orb;3.28708;Low
Hardcore;2023-12-09;Gemcutter's Prism;Chaos Orb;3.28708;Low
Hardcore;2023-12-10;Gemcutter's Prism;Chaos Orb;3.28708;Low
Hardcore;2023-12-11;Gemcutter's Prism;Chaos Orb;3.28708;Low
Hardcore;2023-12-12;Gemcutter's Prism;Chaos Orb;3.28708;Low
Hardcore;2023-12-13;Gemcutter's Prism;Chaos Orb;40.94868;Low
Hardcore;2024-01-04;Gemcutter's Prism;Chaos Orb;4;Low
Hardcore;2024-01-05;Gemcutter's Prism;Chaos Orb;4;Low
Hardcore;2024-01-06;Gemcutter's Prism;Chaos Orb;4;Low
Hardcore;2024-01-07;Gemcutter's Prism;Chaos Orb;4;Low
Hardcore;2024-01-08;Gemcutter's Prism;Chaos Orb;4;Low
Hardcore;2024-01-09;Gemcutter's Prism;Chaos Orb;4;Low
Hardcore;2024-01-10;Gemcutter's Prism;Chaos Orb;4;Low
Hardcore;2024-01-28;Gemcutter's Prism;Chaos Orb;2;Low
Hardcore;2024-01-29;Gemcutter's Prism;Chaos Orb;2;Low
Hardcore;2024-01-30;Gemcutter's Prism;Chaos Orb;2;Low
Hardcore;2024-01-31;Gemcutter's Prism;Chaos Orb;2;Low
Hardcore;2024-02-01;Gemcutter's Prism;Chaos Orb;8.5;Low
Hardcore;2024-02-02;Gemcutter's Prism;Chaos Orb;15;Low
Hardcore;2024-02-03;Gemcutter's Prism;Chaos Orb;15;Low
Hardcore;2024-02-04;Gemcutter's Prism;Chaos Orb;15;Low
Hardcore;2023-12-08;Regal Orb;Chaos Orb;2.464;Medium
Hardcore;2023-12-09;Regal Orb;Chaos Orb;2.62;Low
Hardcore;2023-12-10;Regal Orb;Chaos Orb;2.62;Low
Hardcore;2023-12-11;Regal Orb;Chaos Orb;2.62;Low
Hardcore;2023-12-12;Regal Orb;Chaos Orb;2.62;Low
Hardcore;2023-12-13;Regal Orb;Chaos Orb;2.62;Low
Hardcore;2023-12-14;Regal Orb;Chaos Orb;10;Low
Hardcore;2024-01-28;Regal Orb;Chaos Orb;15;Low
Hardcore;2024-01-29;Regal Orb;Chaos Orb;15;Low
Hardcore;2024-01-30;Regal Orb;Chaos Orb;15;Low
Hardcore;2024-01-31;Regal Orb;Chaos Orb;15;Low
Hardcore;2024-02-01;Regal Orb;Chaos Orb;15;Low
Hardcore;2024-02-02;Regal Orb;Chaos Orb;15;Low
Hardcore;2024-02-03;Regal Orb;Chaos Orb;15;Low
Hardcore;2024-02-04;Regal Orb;Chaos Orb;15;Low
Hardcore;2024-02-10;Regal Orb;Chaos Orb;1.2;Low
Hardcore;2024-02-11;Regal Orb;Chaos Orb;1.2;Low
Hardcore;2024-02-12;Regal Orb;Chaos Orb;1.2;Low
Hardcore;2024-02-13;Regal Orb;Chaos Orb;1.2;Low
Hardcore;2024-02-14;Regal Orb;Chaos Orb;1.2;Low
Hardcore;2024-02-15;Regal Orb;Chaos Orb;1.2;Low
Hardcore;2024-02-16;Regal Orb;Chaos Orb;1.2;Low
Hardcore;2024-02-17;Regal Orb;Chaos Orb;1.2;Low
Hardcore;2023-12-08;Chaos Orb;Divine Orb;0.00516;Medium
Hardcore;2023-12-09;Chaos Orb;Divine Orb;0.00516;Medium
Hardcore;2023-12-10;Chaos Orb;Divine Orb;0.00516;Medium
Hardcore;2023-12-11;Chaos Orb;Divine Orb;0.00516;Medium
Hardcore;2023-12-12;Chaos Orb;Divine Orb;0.00516;Medium
Hardcore;2023-12-13;Chaos Orb;Divine Orb;0.00516;Medium
Hardcore;2023-12-14;Chaos Orb;Divine Orb;0.00471;Medium
Hardcore;2023-12-15;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2023-12-16;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2023-12-17;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2023-12-18;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2023-12-19;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2023-12-20;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2023-12-21;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2023-12-22;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2023-12-23;Chaos Orb;Divine Orb;0.00578;Low
Hardcore;2023-12-24;Chaos Orb;Divine Orb;0.00578;Low
Hardcore;2023-12-25;Chaos Orb;Divine Orb;0.00578;Low
Hardcore;2023-12-26;Chaos Orb;Divine Orb;0.00578;Low
Hardcore;2023-12-27;Chaos Orb;Divine Orb;0.00578;Low
Hardcore;2023-12-28;Chaos Orb;Divine Orb;0.00578;Low
Hardcore;2023-12-29;Chaos Orb;Divine Orb;0.00578;Low
Hardcore;2023-12-30;Chaos Orb;Divine Orb;0.00578;Low
Hardcore;2023-12-31;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-01;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-02;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-03;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-04;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-05;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-06;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-07;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-08;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-09;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-10;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-11;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-12;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-13;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-14;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-15;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-16;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-17;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-18;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-19;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-20;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-21;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-22;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-23;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-24;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-25;Chaos Orb;Divine Orb;0.00693;Low
Hardcore;2024-01-26;Chaos Orb;Divine Orb;0.00556;Low
Hardcore;2024-01-27;Chaos Orb;Divine Orb;0.00556;Low
Hardcore;2024-02-02;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2024-02-03;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2024-02-04;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2024-02-05;Chaos Orb;Divine Orb;0.00884;Low
Hardcore;2024-02-06;Chaos Orb;Divine Orb;0.00884;Low
Hardcore;2024-02-07;Chaos Orb;Divine Orb;0.00884;Low
Hardcore;2024-02-08;Chaos Orb;Divine Orb;0.00884;Low
Hardcore;2024-02-09;Chaos Orb;Divine Orb;0.00884;Low
Hardcore;2024-02-10;Chaos Orb;Divine Orb;0.00884;Low
Hardcore;2024-02-11;Chaos Orb;Divine Orb;0.00687;Low
Hardcore;2024-02-12;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2024-02-13;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2024-02-14;Chaos Orb;Divine Orb;0.006;Medium
Hardcore;2024-02-15;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2024-02-16;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2024-02-17;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2024-02-18;Chaos Orb;Divine Orb;0.00589;Low
Hardcore;2024-02-19;Chaos Orb;Divine Orb;0.00677;Low
Hardcore;2024-02-20;Chaos Orb;Divine Orb;0.00677;Low
Hardcore;2024-02-21;Chaos Orb;Divine Orb;0.00677;Low
Hardcore;2024-02-22;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2024-02-23;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2024-02-24;Chaos Orb;Divine Orb;0.00769;Low
Hardcore;2024-02-25;Chaos Orb;Divine Orb;0.00667;Low
Hardcore;2024-02-26;Chaos Orb;Divine Orb;0.00667;Low
Hardcore;2024-02-27;Chaos Orb;Divine Orb;0.00677;Low
Hardcore;2024-02-28;Chaos Orb;Divine Orb;0.00677;Low
Hardcore;2024-02-29;Chaos Orb;Divine Orb;0.00698;Low
Hardcore;2024-03-01;Chaos Orb;Divine Orb;0.00698;Low
Hardcore;2024-03-02;Chaos Orb;Divine Orb;0.00698;Low
Hardcore;2024-03-03;Chaos Orb;Divine Orb;0.00698;Low
Hardcore;2024-03-04;Chaos Orb;Divine Orb;0.00698;Low
Hardcore;2024-03-05;Chaos Orb;Divine Orb;0.00784;Low
Hardcore;2024-03-06;Chaos Orb;Divine Orb;0.00784;Low
Hardcore;2024-03-07;Chaos Orb;Divine Orb;0.00793;Low
Hardcore;2024-03-08;Chaos Orb;Divine Orb;0.00793;Low
Hardcore;2024-03-09;Chaos Orb;Divine Orb;0.00793;Low
Hardcore;2024-03-10;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-11;Chaos Orb;Divine Orb;0.00612;Low
Hardcore;2024-03-12;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-13;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-14;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-15;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-16;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-17;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-18;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-19;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-20;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-21;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-22;Chaos Orb;Divine Orb;0.00624;Low
Hardcore;2024-03-23;Chaos Orb;Divine Orb;0.00624;Low
Hardcore;2024-03-24;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-25;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2024-03-26;Chaos Orb;Divine Orb;0.00618;Low
Hardcore;2023-12-08;Orb of Alchemy;Chaos Orb;0.2;Medium
Hardcore;2023-12-09;Orb of Alchemy;Chaos Orb;0.2;Medium
Hardcore;2023-12-10;Orb of Alchemy;Chaos Orb;0.2;Medium
Hardcore;2023-12-11;Orb of Alchemy;Chaos Orb;0.2;Medium
Hardcore;2023-12-12;Orb of Alchemy;Chaos Orb;0.2;Medium
Hardcore;2023-12-13;Orb of Alchemy;Chaos Orb;0.25333;Medium
Hardcore;2023-12-14;Orb of Alchemy;Chaos Orb;0.25333;Medium
Hardcore;2023-12-15;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-16;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-17;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-18;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-19;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-20;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-21;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-22;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-23;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-24;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-27;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-28;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-29;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-30;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2023-12-31;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-01;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-02;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-03;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-13;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-14;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-15;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-16;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-17;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-18;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-19;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-20;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-21;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-22;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-23;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-24;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-25;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-26;Orb of Alchemy;Chaos Orb;0.33333;Low
Hardcore;2024-01-28;Orb of Alchemy;Chaos Orb;2;Low
Hardcore;2024-01-29;Orb of Alchemy;Chaos Orb;2;Low
Hardcore;2024-01-30;Orb of Alchemy;Chaos Orb;2;Low
Hardcore;2024-01-31;Orb of Alchemy;Chaos Orb;2;Low
Hardcore;2024-02-01;Orb of Alchemy;Chaos Orb;8.5;Low
Hardcore;2024-02-02;Orb of Alchemy;Chaos Orb;15;Low
Hardcore;2024-02-03;Orb of Alchemy;Chaos Orb;15;Low
Hardcore;2024-02-04;Orb of Alchemy;Chaos Orb;15;Low
Hardcore;2024-02-28;Orb of Alchemy;Chaos Orb;0.5;Low
Hardcore;2024-02-29;Orb of Alchemy;Chaos Orb;0.5;Low
Hardcore;2024-03-01;Orb of Alchemy;Chaos Orb;0.5;Low
Hardcore;2024-03-02;Orb of Alchemy;Chaos Orb;0.5;Low
Hardcore;2024-03-03;Orb of Alchemy;Chaos Orb;0.5;Low
Hardcore;2024-03-04;Orb of Alchemy;Chaos Orb;0.5;Low
Hardcore;2024-03-05;Orb of Alchemy;Chaos Orb;0.5;Low
Hardcore;2024-03-06;Orb of Alchemy;Chaos Orb;0.5;Low
Hardcore;2023-12-08;Chaos Orb;Orb of Fusing;6;Low
Hardcore;2023-12-09;Chaos Orb;Orb of Fusing;6;Low
Hardcore;2023-12-10;Chaos Orb;Orb of Fusing;6;Low
Hardcore;2023-12-11;Chaos Orb;Orb of Fusing;6;Low
Hardcore;2023-12-12;Chaos Orb;Orb of Fusing;6;Low
Hardcore;2023-12-13;Chaos Orb;Orb of Fusing;6;Low
Hardcore;2023-12-08;Chaos Orb;Regal Orb;2;Low
Hardcore;2023-12-09;Chaos Orb;Regal Orb;2;Low
Hardcore;2023-12-10;Chaos Orb;Regal Orb;2;Low
Hardcore;2023-12-11;Chaos Orb;Regal Orb;2;Low
Hardcore;2023-12-12;Chaos Orb;Regal Orb;2;Low
Hardcore;2023-12-13;Chaos Orb;Regal Orb;2.3211;Low
Hardcore;2023-12-08;Chaos Orb;Vaal Orb;5;Low
Hardcore;2023-12-09;Chaos Orb;Vaal Orb;5;Low
Hardcore;2023-12-10;Chaos Orb;Vaal Orb;5;Low
